store_nbr,family,sales_52w,sales_share,cum_share,ABC,mean_wk,std_wk,cv,XYZ,ABCXYZ,service_level,z,city,state,type,cluster
23,PLAYERS AND ELECTRONICS,1628.0,5.392923320267051e-06,0.9993060209212657,C,31.307692307692307,9.549742757111236,0.3050286384237855,X,CX,0.9,1.282,Ambato,Tungurahua,D,9
15,CELEBRATION,1617.0,5.356484649184165e-06,0.9993113774059149,C,31.096153846153847,14.078574481347456,0.4527432733497372,X,CX,0.9,1.282,Ibarra,Imbabura,C,15
37,AUTOMOTIVE,1614.0,5.3465468297979244e-06,0.9993167239527447,C,31.03846153846154,10.673334077589116,0.34387445602029276,X,CX,0.9,1.282,Cuenca,Azuay,D,2
39,MAGAZINES,1612.0,5.339921616873763e-06,0.9993220638743616,C,31.0,9.391276719987149,0.30294441031239366,X,CX,0.9,1.282,Cuenca,Azuay,B,6
7,BEAUTY,1594.0,5.280294700556314e-06,0.9993273441690622,C,30.653846153846153,8.375699245926887,0.27323485619447296,X,CX,0.9,1.282,Quito,Pichincha,D,8
27,BEAUTY,1578.0,5.2272929971630265e-06,0.9993325714620593,C,30.346153846153847,13.535551757783352,0.4460384609515465,X,CX,0.9,1.282,Daule,Guayas,D,1
4,AUTOMOTIVE,1572.0,5.207417358390543e-06,0.9993377788794178,C,30.23076923076923,9.196366257270217,0.30420549959429555,X,CX,0.9,1.282,Quito,Pichincha,D,9
44,HARDWARE,1563.0,5.177603900231819e-06,0.9993429564833181,C,30.057692307692307,12.525133104123809,0.4167030847042671,X,CX,0.9,1.282,Quito,Pichincha,A,5
10,GROCERY II,1555.0,5.151103048535175e-06,0.9993481075863666,C,29.903846153846153,18.931517051156256,0.6330796698567236,Y,CY,0.85,1.036,Quito,Pichincha,C,15
43,PLAYERS AND ELECTRONICS,1536.0,5.088163525755645e-06,0.9993531957498923,C,29.53846153846154,15.614801347315911,0.5286260872610279,Y,CY,0.85,1.036,Esmeraldas,Esmeraldas,E,10
23,LINGERIE,1517.0,5.025224002976116e-06,0.9993582209738954,C,29.173076923076923,10.191732816253003,0.3493540582906986,X,CX,0.9,1.282,Ambato,Tungurahua,D,9
20,PET SUPPLIES,1510.0,5.0020357577415525e-06,0.9993632230096531,C,29.03846153846154,9.501210528574537,0.3271940049462661,X,CX,0.9,1.282,Quito,Pichincha,B,6
5,PET SUPPLIES,1501.0,4.972222299582827e-06,0.9993681952319526,C,28.865384615384617,6.925454175391312,0.23992246309651716,X,CX,0.9,1.282,Santo Domingo,Santo Domingo de los Tsachilas,D,4
10,PLAYERS AND ELECTRONICS,1500.0,4.968909693120747e-06,0.9993731641416458,C,28.846153846153847,8.720911571764384,0.30232493447735137,X,CX,0.9,1.282,Quito,Pichincha,C,15
54,PLAYERS AND ELECTRONICS,1500.0,4.968909693120747e-06,0.9993781330513389,C,28.846153846153847,11.73127981481621,0.4066843668995302,X,CX,0.9,1.282,El Carmen,Manabi,C,3
52,AUTOMOTIVE,1497.0,4.958971873734506e-06,0.9993830920232126,C,28.78846153846154,41.875790440751175,1.454603275112506,Z,CZ,0.8,0.842,Manta,Manabi,A,11
32,HOME AND KITCHEN II,1466.0,4.85628107341001e-06,0.999387948304286,C,28.192307692307693,8.77393300934585,0.31121726907899105,X,CX,0.9,1.282,Guayaquil,Guayas,C,3
43,AUTOMOTIVE,1458.0,4.829780221713366e-06,0.9993927780845078,C,28.03846153846154,15.093124702095372,0.5383007438141068,Y,CY,0.85,1.036,Esmeraldas,Esmeraldas,E,10
20,LINGERIE,1457.0,4.826467615251286e-06,0.999397604552123,C,28.01923076923077,11.476301899089039,0.40958661546419456,X,CX,0.9,1.282,Quito,Pichincha,B,6
31,PET SUPPLIES,1439.0,4.766840698933837e-06,0.999402371392822,C,27.673076923076923,9.183790395756128,0.3318673388200567,X,CX,0.9,1.282,Babahoyo,Los Rios,B,10
1,AUTOMOTIVE,1428.0,4.730402027850952e-06,0.9994071017948498,C,27.46153846153846,7.554927072905673,0.2751093891994323,X,CX,0.9,1.282,Quito,Pichincha,D,13
9,MAGAZINES,1401.0,4.640961653374778e-06,0.9994117427565032,C,26.942307692307693,10.055558333263503,0.3732255769523872,X,CX,0.9,1.282,Quito,Pichincha,B,6
42,AUTOMOTIVE,1398.0,4.631023833988536e-06,0.9994163737803372,C,26.884615384615383,9.01339710099088,0.3352622669771761,X,CX,0.9,1.282,Cuenca,Azuay,D,2
54,LINGERIE,1382.0,4.578022130595249e-06,0.9994209518024678,C,26.576923076923077,11.472637787269692,0.43167667504745066,X,CX,0.9,1.282,El Carmen,Manabi,C,3
34,SEAFOOD,1381.0,4.574709524133168e-06,0.9994255265119919,C,26.557692307692307,8.814901513220827,0.33191519092702637,X,CX,0.9,1.282,Guayaquil,Guayas,B,6
25,PET SUPPLIES,1369.0,4.534958246588202e-06,0.9994300614702385,C,26.326923076923077,15.34405569752889,0.5828275356035028,Y,CY,0.85,1.036,Salinas,Santa Elena,D,1
51,LADIESWEAR,1369.0,4.534958246588202e-06,0.9994345964284851,C,26.326923076923077,10.207112387354439,0.38770624114117613,X,CX,0.9,1.282,Guayaquil,Guayas,A,17
18,LINGERIE,1366.0,4.52502042720196e-06,0.9994391214489123,C,26.26923076923077,19.001666990458745,0.7233431064906595,Y,CY,0.85,1.036,Quito,Pichincha,B,16
23,PET SUPPLIES,1357.0,4.495206969043236e-06,0.9994436166558813,C,26.096153846153847,7.415562901920384,0.2841630588688898,X,CX,0.9,1.282,Ambato,Tungurahua,D,9
37,LINGERIE,1355.0,4.488581756119075e-06,0.9994481052376375,C,26.057692307692307,10.858110660660783,0.41669502164774364,X,CX,0.9,1.282,Cuenca,Azuay,D,2
52,CELEBRATION,1343.0,4.448830478574109e-06,0.9994525540681161,C,25.826923076923077,37.7928933841656,1.4633138167539232,Z,CZ,0.8,0.842,Manta,Manabi,A,11
10,CELEBRATION,1341.0,4.442205265649948e-06,0.9994569962733817,C,25.78846153846154,11.218570980371295,0.4350228866194527,X,CX,0.9,1.282,Quito,Pichincha,C,15
34,AUTOMOTIVE,1318.0,4.366015317022096e-06,0.9994613622886988,C,25.346153846153847,7.9800845623919345,0.3148440039666227,X,CX,0.9,1.282,Guayaquil,Guayas,B,6
31,BEAUTY,1317.0,4.362702710560016e-06,0.9994657249914093,C,25.326923076923077,10.329324625049455,0.4078396966449233,X,CX,0.9,1.282,Babahoyo,Los Rios,B,10
30,CELEBRATION,1305.0,4.32295143301505e-06,0.9994700479428423,C,25.096153846153847,9.15714574801434,0.3648824359216642,X,CX,0.9,1.282,Guayaquil,Guayas,C,3
18,LAWN AND GARDEN,1303.0,4.3163262200908895e-06,0.9994743642690624,C,25.057692307692307,28.75754868438618,1.1476535161384525,Z,CZ,0.8,0.842,Quito,Pichincha,B,16
32,CELEBRATION,1293.0,4.283200155470084e-06,0.9994786474692179,C,24.865384615384617,10.931208867282285,0.43961551513984437,X,CX,0.9,1.282,Guayaquil,Guayas,C,3
30,GROCERY II,1286.0,4.260011910235521e-06,0.9994829074811281,C,24.73076923076923,15.357332520388422,0.620980786180332,Y,CY,0.85,1.036,Guayaquil,Guayas,C,3
24,AUTOMOTIVE,1279.0,4.236823665000958e-06,0.9994871443047931,C,24.596153846153847,7.428771875869552,0.3020298182404309,X,CX,0.9,1.282,Guayaquil,Guayas,D,1
18,PET SUPPLIES,1279.0,4.236823665000958e-06,0.9994913811284581,C,24.596153846153847,17.66824959469877,0.7183338380664447,Y,CY,0.85,1.036,Quito,Pichincha,B,16
29,BEAUTY,1273.0,4.216948026228474e-06,0.9994955980764844,C,24.48076923076923,8.166143363663009,0.33357380588619845,X,CX,0.9,1.282,Guayaquil,Guayas,E,10
29,LAWN AND GARDEN,1268.0,4.200384993918072e-06,0.9994997984614783,C,24.384615384615383,23.523166592018114,0.9646724469517185,Y,CY,0.85,1.036,Guayaquil,Guayas,E,10
52,LADIESWEAR,1264.0,4.18713456806975e-06,0.9995039855960464,C,24.307692307692307,35.87316352423915,1.4757947018858344,Z,CZ,0.8,0.842,Manta,Manabi,A,11
34,BEAUTY,1258.0,4.1672589292972665e-06,0.9995081528549756,C,24.192307692307693,11.93288167872166,0.4932510709601568,X,CX,0.9,1.282,Guayaquil,Guayas,B,6
3,HARDWARE,1252.0,4.147383290524784e-06,0.9995123002382662,C,24.076923076923077,7.02333967218086,0.2917042036247892,X,CX,0.9,1.282,Quito,Pichincha,D,8
11,MAGAZINES,1249.0,4.137445471138542e-06,0.9995164376837373,C,24.01923076923077,10.41584461311347,0.43364605272966433,X,CX,0.9,1.282,Cayambe,Pichincha,B,6
52,MAGAZINES,1247.0,4.130820258214381e-06,0.9995205685039955,C,23.98076923076923,34.810687103985515,1.4516084437303634,Z,CZ,0.8,0.842,Manta,Manabi,A,11
35,GROCERY II,1236.0,4.0943815871314955e-06,0.9995246628855826,C,23.76923076923077,16.869296142336772,0.7097114881590673,Y,CY,0.85,1.036,Playas,Guayas,C,3
52,SEAFOOD,1219.475999,4.039644074639471e-06,0.9995287025296573,C,23.45146151923077,35.660907237934275,1.5206262179937415,Z,CZ,0.8,0.842,Manta,Manabi,A,11
1,BEAUTY,1216.0,4.028129457889886e-06,0.9995327306591152,C,23.384615384615383,6.911637943704568,0.29556346468525346,X,CX,0.9,1.282,Quito,Pichincha,D,13
33,SCHOOL AND OFFICE SUPPLIES,1209.0,4.004941212655323e-06,0.9995367356003279,C,23.25,61.76929721497058,2.656743966121025,Z,CZ,0.8,0.842,Quevedo,Los Rios,C,3
25,BEAUTY,1203.0,3.985065573882839e-06,0.9995407206659017,C,23.134615384615383,19.86427362165144,0.8586385937499798,Y,CY,0.85,1.036,Salinas,Santa Elena,D,1
34,PET SUPPLIES,1203.0,3.985065573882839e-06,0.9995447057314756,C,23.134615384615383,10.482532335409031,0.45311029211779547,X,CX,0.9,1.282,Guayaquil,Guayas,B,6
36,LINGERIE,1202.0,3.9817529674207584e-06,0.999548687484443,C,23.115384615384617,12.375899802745732,0.5353966636563539,Y,CY,0.85,1.036,Libertad,Guayas,E,10
14,LINGERIE,1200.0,3.9751277544965976e-06,0.9995526626121976,C,23.076923076923077,8.597414462787473,0.37255462670464645,X,CX,0.9,1.282,Riobamba,Chimborazo,C,7
25,AUTOMOTIVE,1188.0,3.935376476951632e-06,0.9995565979886745,C,22.846153846153847,13.41843130334295,0.5873387438916597,Y,CY,0.85,1.036,Salinas,Santa Elena,D,1
15,AUTOMOTIVE,1188.0,3.935376476951632e-06,0.9995605333651514,C,22.846153846153847,6.1305554729763125,0.26834081193671255,X,CX,0.9,1.282,Ibarra,Imbabura,C,15
48,LINGERIE,1188.0,3.935376476951632e-06,0.9995644687416283,C,22.846153846153847,15.264189304156384,0.6681294981324825,Y,CY,0.85,1.036,Quito,Pichincha,A,14
17,MAGAZINES,1176.0,3.895625199406666e-06,0.9995683643668277,C,22.615384615384617,7.659810692776318,0.33869911225064303,X,CX,0.9,1.282,Quito,Pichincha,C,12
40,PET SUPPLIES,1166.0,3.8624991347858606e-06,0.9995722268659625,C,22.423076923076923,6.725270324317325,0.2999262923232459,X,CX,0.9,1.282,Machala,El Oro,C,3
16,PLAYERS AND ELECTRONICS,1160.0,3.842623496013378e-06,0.9995760694894585,C,22.307692307692307,8.87945074599369,0.3980443437680807,X,CX,0.9,1.282,Santo Domingo,Santo Domingo de los Tsachilas,C,3
32,SCHOOL AND OFFICE SUPPLIES,1159.0,3.839310889551297e-06,0.9995799088003481,C,22.28846153846154,55.96649436675817,2.5110075124597517,Z,CZ,0.8,0.842,Guayaquil,Guayas,C,3
36,PET SUPPLIES,1154.0,3.822747857240895e-06,0.9995837315482053,C,22.192307692307693,6.695150312531499,0.3016878823535097,X,CX,0.9,1.282,Libertad,Guayas,E,10
8,HARDWARE,1144.0,3.78962179262009e-06,0.9995875211699979,C,22.0,6.939514590019826,0.3154324813501997,X,CX,0.9,1.282,Quito,Pichincha,D,8
26,SEAFOOD,1136.9090009,3.7661321031788225e-06,0.9995912873021011,C,21.863634632692307,7.541780766015034,0.34494634091593335,X,CX,0.9,1.282,Guayaquil,Guayas,D,10
18,BEAUTY,1127.0,3.7333074827647214e-06,0.9995950206095838,C,21.673076923076923,16.09983699082763,0.7428496215478336,Y,CY,0.85,1.036,Quito,Pichincha,B,16
13,LADIESWEAR,1122.0,3.716744450454319e-06,0.9995987373540343,C,21.576923076923077,12.550050626952261,0.5816422750189592,Y,CY,0.85,1.036,Latacunga,Cotopaxi,C,15
17,BEAUTY,1113.0,3.6869309922955946e-06,0.9996024242850265,C,21.403846153846153,8.600637494348925,0.4018267292769534,X,CX,0.9,1.282,Quito,Pichincha,C,12
30,LINGERIE,1111.0,3.6803057793714333e-06,0.9996061045908059,C,21.365384615384617,10.739388462806101,0.5026536454003413,Y,CY,0.85,1.036,Guayaquil,Guayas,C,3
28,BEAUTY,1110.0,3.676993172909353e-06,0.9996097815839788,C,21.346153846153847,8.860320481488849,0.4150780765908433,X,CX,0.9,1.282,Guayaquil,Guayas,E,10
18,AUTOMOTIVE,1102.0,3.650492321212709e-06,0.9996134320763,C,21.192307692307693,15.664420107850585,0.7391559397185066,Y,CY,0.85,1.036,Quito,Pichincha,B,16
13,LINGERIE,1096.0,3.630616682440226e-06,0.9996170626929824,C,21.076923076923077,9.883331489295507,0.4689171874260791,X,CX,0.9,1.282,Latacunga,Cotopaxi,C,15
30,AUTOMOTIVE,1085.0,3.5941780113573405e-06,0.9996206568709938,C,20.865384615384617,7.156592589789449,0.34298876926379346,X,CX,0.9,1.282,Guayaquil,Guayas,C,3
21,LAWN AND GARDEN,1072.0,3.551114127350294e-06,0.9996242079851211,C,20.615384615384617,23.43547992802822,1.1367956680954794,Z,CZ,0.8,0.842,Santo Domingo,Santo Domingo de los Tsachilas,B,6
35,CELEBRATION,1051.0,3.4815493916466035e-06,0.9996276895345128,C,20.21153846153846,9.019231171228528,0.4462416944630627,X,CX,0.9,1.282,Playas,Guayas,C,3
33,GROCERY II,1042.0,3.4517359334878793e-06,0.9996311412704463,C,20.03846153846154,11.259787095228056,0.5619087609622261,Y,CY,0.85,1.036,Quevedo,Los Rios,C,3
22,MAGAZINES,1040.0,3.445110720563718e-06,0.9996345863811669,C,20.0,7.945895475146952,0.39729477373748284,X,CX,0.9,1.282,Puyo,Pastaza,C,7
39,SCHOOL AND OFFICE SUPPLIES,1036.0,3.4318602947153963e-06,0.9996380182414616,C,19.923076923076923,20.65576513916061,1.036775856353706,Z,CZ,0.8,0.842,Cuenca,Azuay,B,6
30,SCHOOL AND OFFICE SUPPLIES,1018.0,3.3722333783979473e-06,0.99964139047484,C,19.576923076923077,49.89414133309156,2.548620185843058,Z,CZ,0.8,0.842,Guayaquil,Guayas,C,3
43,MAGAZINES,1016.0,3.365608165473786e-06,0.9996447560830055,C,19.53846153846154,12.482869105944307,0.6388870014526395,Y,CY,0.85,1.036,Esmeraldas,Esmeraldas,E,10
17,PET SUPPLIES,1007.0,3.335794707315062e-06,0.9996480918777129,C,19.365384615384617,5.6361189753297785,0.2910409003992198,X,CX,0.9,1.282,Quito,Pichincha,C,12
52,LINGERIE,1003.0,3.3225442814667397e-06,0.9996514144219943,C,19.28846153846154,30.961922559284314,1.605204359919555,Z,CZ,0.8,0.842,Manta,Manabi,A,11
7,HARDWARE,994.0,3.292730823308015e-06,0.9996547071528177,C,19.115384615384617,6.7378178993832165,0.35248141926518933,X,CX,0.9,1.282,Quito,Pichincha,D,8
11,LAWN AND GARDEN,984.0,3.2596047586872103e-06,0.9996579667575763,C,18.923076923076923,19.75521390978639,1.0439747187546806,Z,CZ,0.8,0.842,Cayambe,Pichincha,B,6
21,PET SUPPLIES,980.0,3.246354332838888e-06,0.9996612131119091,C,18.846153846153847,7.282492073418048,0.3864179467322906,X,CX,0.9,1.282,Santo Domingo,Santo Domingo de los Tsachilas,B,6
27,HARDWARE,978.0,3.2397291199147273e-06,0.999664452841029,C,18.807692307692307,6.66285713176945,0.35426234236563375,X,CX,0.9,1.282,Daule,Guayas,D,1
52,BEAUTY,972.0,3.2198534811422444e-06,0.9996676726945102,C,18.692307692307693,27.58980947246643,1.475998037542698,Z,CZ,0.8,0.842,Manta,Manabi,A,11
31,LAWN AND GARDEN,967.0,3.203290448831842e-06,0.999670875984959,C,18.596153846153847,24.88740102973959,1.3383090521994483,Z,CZ,0.8,0.842,Babahoyo,Los Rios,B,10
23,LAWN AND GARDEN,958.0,3.173476990673117e-06,0.9996740494619496,C,18.423076923076923,29.030981526399064,1.5757944042701566,Z,CZ,0.8,0.842,Ambato,Tungurahua,D,9
43,PET SUPPLIES,940.0,3.113850074355668e-06,0.9996771633120239,C,18.076923076923077,10.369348030720257,0.5736235080506649,Y,CY,0.85,1.036,Esmeraldas,Esmeraldas,E,10
10,AUTOMOTIVE,934.0,3.093974435583185e-06,0.9996802572864595,C,17.96153846153846,8.22707519196087,0.45803844749266304,X,CX,0.9,1.282,Quito,Pichincha,C,15
26,PET SUPPLIES,930.0,3.0807240097348635e-06,0.9996833380104693,C,17.884615384615383,6.761058758467118,0.37803769400067977,X,CX,0.9,1.282,Guayaquil,Guayas,D,10
12,LADIESWEAR,926.0,3.0674735838865414e-06,0.9996864054840532,C,17.807692307692307,27.90954468933906,1.567274647693448,Z,CZ,0.8,0.842,Latacunga,Cotopaxi,C,15
13,SEAFOOD,917.0,3.0376601257278167e-06,0.999689443144179,C,17.634615384615383,8.462208598171896,0.4798635191711949,X,CX,0.9,1.282,Latacunga,Cotopaxi,C,15
43,LINGERIE,893.0,2.9581575706378848e-06,0.9996924013017496,C,17.173076923076923,16.393113276492894,0.9545821840179084,Y,CY,0.85,1.036,Esmeraldas,Esmeraldas,E,10
15,BEAUTY,891.0,2.951532357713724e-06,0.9996953528341074,C,17.134615384615383,9.418440081810822,0.5496732707357798,Y,CY,0.85,1.036,Ibarra,Imbabura,C,15
19,MAGAZINES,891.0,2.951532357713724e-06,0.9996983043664651,C,17.134615384615383,5.505892907777588,0.32133157260126305,X,CX,0.9,1.282,Guaranda,Bolivar,C,15
34,HARDWARE,890.0,2.9482197512516435e-06,0.9997012525862163,C,17.115384615384617,11.54811561939758,0.6747213619927962,Y,CY,0.85,1.036,Guayaquil,Guayas,B,6
11,PET SUPPLIES,888.0,2.9415945383274822e-06,0.9997041941807546,C,17.076923076923077,5.349898858659701,0.31328236557884437,X,CX,0.9,1.282,Cayambe,Pichincha,B,6
23,AUTOMOTIVE,884.0,2.9283441124791605e-06,0.9997071225248672,C,17.0,5.653386977177973,0.3325521751085541,X,CX,0.9,1.282,Ambato,Tungurahua,D,9
21,MAGAZINES,875.0,2.898530654320436e-06,0.9997100210555214,C,16.826923076923077,5.659353367919912,0.3363272858449673,X,CX,0.9,1.282,Santo Domingo,Santo Domingo de los Tsachilas,B,6
47,HARDWARE,869.0,2.878655015547953e-06,0.999712899710537,C,16.71153846153846,5.9584724271543275,0.35654840758743905,X,CX,0.9,1.282,Quito,Pichincha,A,14
10,SEAFOOD,860.0,2.8488415573892286e-06,0.9997157485520944,C,16.53846153846154,11.987675923936015,0.7248362186127689,Y,CY,0.85,1.036,Quito,Pichincha,C,15
43,BEAUTY,859.0,2.8455289509271478e-06,0.9997185940810454,C,16.51923076923077,11.552930847252036,0.699362519232525,Y,CY,0.85,1.036,Esmeraldas,Esmeraldas,E,10
34,MAGAZINES,858.0,2.8422163444650673e-06,0.9997214362973899,C,16.5,5.3412930798361815,0.3237147320916646,X,CX,0.9,1.282,Guayaquil,Guayas,B,6
19,BEAUTY,847.0,2.805777673382182e-06,0.9997242420750633,C,16.28846153846154,9.526714839121757,0.584875055022335,Y,CY,0.85,1.036,Guaranda,Bolivar,C,15
4,LINGERIE,833.0,2.759401182913055e-06,0.9997270014762462,C,16.01923076923077,9.19396729876713,0.5739331326603196,Y,CY,0.85,1.036,Quito,Pichincha,D,9
16,LINGERIE,820.0,2.7163372989060086e-06,0.999729717813545,C,15.76923076923077,10.055952065602806,0.6376945211929095,Y,CY,0.85,1.036,Santo Domingo,Santo Domingo de los Tsachilas,C,3
49,HARDWARE,820.0,2.7163372989060086e-06,0.9997324341508439,C,15.76923076923077,6.807191654435122,0.4316755683026575,X,CX,0.9,1.282,Quito,Pichincha,A,11
53,SCHOOL AND OFFICE SUPPLIES,819.0,2.713024692443928e-06,0.9997351471755364,C,15.75,39.889000400375735,2.5326349458948,Z,CZ,0.8,0.842,Manta,Manabi,D,13
23,BEAUTY,798.0,2.6434599567402375e-06,0.9997377906354931,C,15.346153846153847,7.553429594729401,0.49220343220593266,X,CX,0.9,1.282,Ambato,Tungurahua,D,9
22,SEAFOOD,795.0,2.6335221373539963e-06,0.9997404241576304,C,15.288461538461538,5.872289657537435,0.38409944927292256,X,CX,0.9,1.282,Puyo,Pastaza,C,7
36,BEAUTY,792.0,2.6235843179677546e-06,0.9997430477419484,C,15.23076923076923,6.841669858704473,0.44920054624908357,X,CX,0.9,1.282,Libertad,Guayas,E,10
26,LINGERIE,774.0,2.5639574016503056e-06,0.9997456116993501,C,14.884615384615385,8.859809775663084,0.595232698066574,Y,CY,0.85,1.036,Guayaquil,Guayas,D,10
40,MAGAZINES,771.0,2.554019582264064e-06,0.9997481657189323,C,14.826923076923077,4.68087956309099,0.3157013453493061,X,CX,0.9,1.282,Machala,El Oro,C,3
30,PET SUPPLIES,765.0,2.534143943491581e-06,0.9997506998628758,C,14.711538461538462,3.8365453131258827,0.2607847794365818,X,CX,0.9,1.282,Guayaquil,Guayas,C,3
33,PET SUPPLIES,761.0,2.5208935176432592e-06,0.9997532207563934,C,14.634615384615385,6.31844125154064,0.4317463141362187,X,CX,0.9,1.282,Quevedo,Los Rios,C,3
3,SCHOOL AND OFFICE SUPPLIES,759.0,2.514268304719098e-06,0.9997557350246981,C,14.596153846153847,6.098085895074815,0.41778717591853154,X,CX,0.9,1.282,Quito,Pichincha,D,8
18,MAGAZINES,733.0,2.428140536705005e-06,0.9997581631652348,C,14.096153846153847,10.938795172184387,0.7760127543154645,Y,CY,0.85,1.036,Quito,Pichincha,B,16
39,HARDWARE,729.0,2.414890110856683e-06,0.9997605780553457,C,14.01923076923077,5.293319447117354,0.37757559839570437,X,CX,0.9,1.282,Cuenca,Azuay,B,6
32,GROCERY II,727.0,2.408264897932522e-06,0.9997629863202436,C,13.98076923076923,7.344440032887583,0.5253244589860213,Y,CY,0.85,1.036,Guayaquil,Guayas,C,3
35,SCHOOL AND OFFICE SUPPLIES,726.0,2.4049522914704418e-06,0.999765391272535,C,13.961538461538462,36.66272431843374,2.6259802540247983,Z,CZ,0.8,0.842,Playas,Guayas,C,3
46,HARDWARE,717.0,2.375138833311717e-06,0.9997677664113683,C,13.788461538461538,6.96865964117707,0.5053979097837196,Y,CY,0.85,1.036,Quito,Pichincha,A,14
54,SEAFOOD,714.0,2.365201013925476e-06,0.9997701316123823,C,13.73076923076923,8.06861599672237,0.587630296637264,Y,CY,0.85,1.036,El Carmen,Manabi,C,3
3,HOME APPLIANCES,707.0,2.3420127686909124e-06,0.999772473625151,C,13.596153846153847,6.13654950432281,0.4513445179650865,X,CX,0.9,1.282,Quito,Pichincha,D,8
13,BEAUTY,698.0,2.3121993105321877e-06,0.9997747858244616,C,13.423076923076923,10.29819354774943,0.7672006653912262,Y,CY,0.85,1.036,Latacunga,Cotopaxi,C,15
15,MAGAZINES,692.0,2.2923236717597048e-06,0.9997770781481333,C,13.307692307692308,4.730122336180512,0.3554427188770283,X,CX,0.9,1.282,Ibarra,Imbabura,C,15
27,SCHOOL AND OFFICE SUPPLIES,690.0,2.285698458835544e-06,0.9997793638465922,C,13.26923076923077,18.813965802047246,1.4178640893227938,Z,CZ,0.8,0.842,Daule,Guayas,D,1
1,HARDWARE,685.0,2.2691354265251413e-06,0.9997816329820187,C,13.173076923076923,4.544857701114369,0.34501109553285636,X,CX,0.9,1.282,Quito,Pichincha,D,13
40,BEAUTY,682.0,2.2591976071388996e-06,0.9997838921796258,C,13.115384615384615,7.632885112674505,0.5819795100129198,Y,CY,0.85,1.036,Machala,El Oro,C,3
31,LADIESWEAR,681.0,2.2558850006768192e-06,0.9997861480646265,C,13.096153846153847,8.397617812037158,0.6412277917659154,Y,CY,0.85,1.036,Babahoyo,Los Rios,B,10
32,AUTOMOTIVE,677.0,2.242634574828497e-06,0.9997883906992013,C,13.01923076923077,5.567730500490619,0.4276543367847476,X,CX,0.9,1.282,Guayaquil,Guayas,C,3
14,MAGAZINES,675.0,2.2360093619043362e-06,0.9997906267085632,C,12.98076923076923,4.290849290289262,0.33055431567089305,X,CX,0.9,1.282,Riobamba,Chimborazo,C,7
10,LINGERIE,665.0,2.202883297283531e-06,0.9997928295918606,C,12.788461538461538,11.00327320010454,0.8604063253544284,Y,CY,0.85,1.036,Quito,Pichincha,C,15
33,MAGAZINES,662.0,2.19294547789729e-06,0.9997950225373384,C,12.73076923076923,4.32101742111097,0.3394152656799409,X,CX,0.9,1.282,Quevedo,Los Rios,C,3
32,SEAFOOD,661.0,2.1896328714352094e-06,0.9997972121702099,C,12.711538461538462,5.31493101595628,0.4181186275461186,X,CX,0.9,1.282,Guayaquil,Guayas,C,3
17,LADIESWEAR,655.0,2.1697572326627265e-06,0.9997993819274426,C,12.596153846153847,20.249676458693102,1.6076079019365583,Z,CZ,0.8,0.842,Quito,Pichincha,C,12
4,HARDWARE,650.0,2.153194200352324e-06,0.9998015351216429,C,12.5,5.1239537430371405,0.40991629941017793,X,CX,0.9,1.282,Quito,Pichincha,D,9
26,PLAYERS AND ELECTRONICS,644.0,2.133318561579841e-06,0.9998036684402045,C,12.384615384615385,5.774025157187757,0.466225633772546,X,CX,0.9,1.282,Guayaquil,Guayas,D,10
22,BEAUTY,637.0,2.1101303163452775e-06,0.9998057785705209,C,12.25,8.126149994031012,0.6633591831320533,Y,CY,0.85,1.036,Puyo,Pastaza,C,7
3,BABY CARE,636.0,2.1068177098831967e-06,0.9998078853882307,C,12.23076923076923,5.0122023049455375,0.40980270414443115,X,CX,0.9,1.282,Quito,Pichincha,D,8
44,HOME APPLIANCES,618.0,2.0471907935657477e-06,0.9998099325790243,C,11.884615384615385,8.98507225227389,0.7560254968914707,Y,CY,0.85,1.036,Quito,Pichincha,A,5
29,MAGAZINES,618.0,2.0471907935657477e-06,0.9998119797698178,C,11.884615384615385,5.147448810909648,0.43311867013718364,X,CX,0.9,1.282,Guayaquil,Guayas,E,10
47,HOME APPLIANCES,614.0,2.033940367717426e-06,0.9998140137101855,C,11.807692307692308,9.212179622307913,0.7801845933541398,Y,CY,0.85,1.036,Quito,Pichincha,A,14
54,SCHOOL AND OFFICE SUPPLIES,612.0,2.0273151547932647e-06,0.9998160410253403,C,11.76923076923077,31.04936953331403,2.6381817248286668,Z,CZ,0.8,0.842,El Carmen,Manabi,C,3
33,BEAUTY,607.0,2.010752122482862e-06,0.9998180517774627,C,11.673076923076923,7.550408777003348,0.646822498139274,Y,CY,0.85,1.036,Quevedo,Los Rios,C,3
31,MAGAZINES,607.0,2.010752122482862e-06,0.9998200625295852,C,11.673076923076923,5.047698578079252,0.4324222834227926,X,CX,0.9,1.282,Babahoyo,Los Rios,B,10
37,HARDWARE,599.0,1.9842512707862184e-06,0.999822046780856,C,11.51923076923077,3.938200965880505,0.3418805512654565,X,CX,0.9,1.282,Cuenca,Azuay,D,2
20,MAGAZINES,598.0,1.980938664324138e-06,0.9998240277195203,C,11.5,5.050723108780427,0.43919331376880294,X,CX,0.9,1.282,Quito,Pichincha,B,6
53,HARDWARE,597.0,1.9776260578620575e-06,0.9998260053455782,C,11.48076923076923,4.408060284877366,0.38395164957061567,X,CX,0.9,1.282,Manta,Manabi,D,13
