family,week_start,weekly_sales,store_nbr,promo_days,promo_avg,n_days,city,state,type,cluster,is_complete_week
PERSONAL CARE,2016-02-29,143187.0,27.5,39.7037037037037,5.671957671957672,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-03-07,106439.0,27.5,48.129629629629626,6.875661375661376,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-03-14,105656.0,27.5,56.31481481481482,8.044973544973546,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-03-21,97410.0,27.5,40.833333333333336,5.833333333333333,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-03-28,133850.0,27.5,23.40740740740741,3.343915343915344,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-04-04,119066.0,27.5,9.407407407407407,1.343915343915344,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-04-11,108536.0,27.5,16.62962962962963,2.3756613756613754,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-04-18,215826.0,27.5,20.27777777777778,2.8968253968253967,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-04-25,128114.0,27.5,28.22222222222222,4.031746031746032,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-05-02,124413.0,27.5,38.72222222222222,5.531746031746032,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-05-09,121483.0,27.5,56.574074074074076,8.082010582010582,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-05-16,119648.0,27.5,73.81481481481481,10.544973544973546,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-05-23,110485.0,27.5,73.74074074074075,10.534391534391535,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-05-30,151985.0,27.5,56.851851851851855,8.121693121693122,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-06-06,103801.0,27.5,48.629629629629626,6.947089947089948,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-06-13,101192.0,27.5,75.94444444444444,10.84920634920635,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-06-20,104391.0,27.5,79.11111111111111,11.3015873015873,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-06-27,126946.0,27.5,72.64814814814815,10.378306878306878,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-07-04,120903.0,27.5,55.53703703703704,7.933862433862434,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-07-11,99859.0,27.5,31.37037037037037,4.481481481481482,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-07-18,95151.0,27.5,38.44444444444444,5.492063492063492,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-07-25,104169.0,27.5,40.388888888888886,5.76984126984127,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-08-01,124002.0,27.5,30.88888888888889,4.412698412698412,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-08-08,94791.0,27.5,26.444444444444443,3.7777777777777777,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-08-15,103723.0,27.5,35.925925925925924,5.132275132275133,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-08-22,98210.0,27.5,35.81481481481482,5.116402116402116,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-08-29,130948.0,27.5,33.388888888888886,4.76984126984127,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-09-05,121841.0,27.5,40.01851851851852,5.716931216931217,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-09-12,104140.0,27.5,52.22222222222222,7.460317460317461,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-09-19,97644.0,27.5,49.907407407407405,7.12962962962963,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-09-26,118828.0,27.5,41.31481481481482,5.902116402116402,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-10-03,117578.0,27.5,53.25925925925926,7.608465608465609,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-10-10,100903.0,27.5,61.351851851851855,8.764550264550264,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-10-17,95767.0,27.5,46.388888888888886,6.626984126984127,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-10-24,93130.0,27.5,52.351851851851855,7.478835978835979,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-10-31,140485.0,27.5,53.370370370370374,7.624338624338624,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-11-07,120779.0,27.5,65.96296296296296,9.423280423280422,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-11-14,114826.0,27.5,59.31481481481482,8.473544973544973,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-11-21,102663.0,27.5,54.48148148148148,7.783068783068783,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-11-28,136504.0,27.5,51.111111111111114,7.301587301587301,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-12-05,122795.0,27.5,64.62962962962963,9.232804232804233,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-12-12,117657.0,27.5,62.03703703703704,8.862433862433862,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2016-12-19,115684.0,27.5,57.148148148148145,9.524691358024691,6.0,Quito,Pichincha,D,8.481481481481481,0.0
PERSONAL CARE,2016-12-26,131874.0,27.5,61.629629629629626,8.804232804232804,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-01-02,185956.0,27.5,63.333333333333336,9.047619047619047,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-01-09,137901.0,27.5,55.333333333333336,7.904761904761904,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-01-16,121667.0,27.5,61.75925925925926,8.822751322751323,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-01-23,121548.0,27.5,52.27777777777778,7.468253968253968,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-01-30,148307.0,27.5,52.77777777777778,7.539682539682539,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-02-06,117093.0,27.5,62.51851851851852,8.93121693121693,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-02-13,112294.0,27.5,69.27777777777777,9.896825396825397,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-02-20,118150.0,27.5,63.68518518518518,9.097883597883598,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-02-27,154128.0,27.5,59.648148148148145,8.52116402116402,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-03-06,117665.0,27.5,57.166666666666664,8.166666666666666,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-03-13,117195.0,27.5,54.870370370370374,7.838624338624339,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-03-20,118248.0,27.5,51.2962962962963,7.328042328042328,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-03-27,141730.0,27.5,72.33333333333333,10.333333333333334,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-04-03,135257.0,27.5,73.5925925925926,10.513227513227513,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-04-10,114251.0,27.5,73.35185185185185,10.47883597883598,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-04-17,115639.0,27.5,91.57407407407408,13.082010582010582,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-04-24,116940.0,27.5,101.11111111111111,14.444444444444445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-05-01,147506.0,27.5,87.12962962962963,12.447089947089946,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-05-08,99402.0,27.5,73.98148148148148,10.568783068783068,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-05-15,117718.0,27.5,78.4074074074074,11.201058201058201,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-05-22,112220.0,27.5,66.01851851851852,9.43121693121693,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-05-29,141447.0,27.5,54.925925925925924,7.8465608465608465,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-06-05,131246.0,27.5,65.83333333333333,9.404761904761905,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-06-12,111179.0,27.5,69.96296296296296,9.994708994708994,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-06-19,112091.0,27.5,63.2962962962963,9.042328042328043,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-06-26,124817.0,27.5,58.05555555555556,8.293650793650793,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-07-03,121418.0,27.5,43.666666666666664,6.238095238095237,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-07-10,106977.0,27.5,36.7962962962963,5.256613756613756,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-07-17,113923.0,27.5,37.72222222222222,5.388888888888889,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-07-24,117970.0,27.5,43.72222222222222,6.246031746031746,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-07-31,140161.0,27.5,61.46296296296296,8.78042328042328,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-08-07,107606.0,27.5,62.7962962962963,8.970899470899472,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PERSONAL CARE,2017-08-14,29864.0,27.5,17.537037037037038,8.768518518518519,2.0,Quito,Pichincha,D,8.481481481481481,0.0
PET SUPPLIES,2012-12-31,0.0,27.5,0.0,0.0,6.0,Quito,Pichincha,D,8.481481481481481,0.0
PET SUPPLIES,2013-01-07,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-01-14,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-01-21,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-01-28,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-02-04,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-02-11,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-02-18,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-02-25,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-03-04,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-03-11,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-03-18,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-03-25,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-04-01,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-04-08,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-04-15,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-04-22,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-04-29,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-05-06,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-05-13,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-05-20,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-05-27,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-06-03,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-06-10,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-06-17,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-06-24,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-07-01,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-07-08,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-07-15,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-07-22,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-07-29,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-08-05,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-08-12,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-08-19,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-08-26,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-09-02,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-09-09,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-09-16,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-09-23,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-09-30,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-10-07,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-10-14,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-10-21,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-10-28,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-11-04,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-11-11,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-11-18,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-11-25,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-12-02,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-12-09,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-12-16,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2013-12-23,0.0,27.5,0.0,0.0,6.0,Quito,Pichincha,D,8.481481481481481,0.0
PET SUPPLIES,2013-12-30,1081.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-01-06,1583.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-01-13,1515.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-01-20,1426.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-01-27,825.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-02-03,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-02-10,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-02-17,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-02-24,658.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-03-03,1800.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-03-10,1752.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-03-17,1770.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-03-24,1810.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-03-31,221.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-04-07,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-04-14,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-04-21,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-04-28,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-05-05,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-05-12,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-05-19,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-05-26,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-06-02,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-06-09,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-06-16,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-06-23,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-06-30,1746.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-07-07,1646.0,27.5,0.05555555555555555,0.007936507936507933,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-07-14,1687.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-07-21,1681.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-07-28,789.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-08-04,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-08-11,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-08-18,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-08-25,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-09-01,1867.0,27.5,0.12962962962962962,0.018518518518518514,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-09-08,1790.0,27.5,0.18518518518518517,0.026455026455026447,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-09-15,1879.0,27.5,0.09259259259259259,0.013227513227513222,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-09-22,1973.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-09-29,1892.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-10-06,1793.0,27.5,0.037037037037037035,0.005291005291005289,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-10-13,1938.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-10-20,1931.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-10-27,1888.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-11-03,2156.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-11-10,1986.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-11-17,2039.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-11-24,2058.0,27.5,0.037037037037037035,0.005291005291005289,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-12-01,2238.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-12-08,2133.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-12-15,2229.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2014-12-22,2198.0,27.5,0.018518518518518517,0.0030864197530864187,6.0,Quito,Pichincha,D,8.481481481481481,0.0
PET SUPPLIES,2014-12-29,1012.0,27.5,0.018518518518518517,0.0026455026455026445,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-01-05,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-01-12,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-01-19,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-01-26,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-02-02,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-02-09,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-02-16,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-02-23,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-03-02,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-03-09,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-03-16,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-03-23,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-03-30,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-04-06,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-04-13,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-04-20,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-04-27,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-05-04,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-05-11,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-05-18,0.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-05-25,186.0,27.5,0.0,0.0,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-06-01,2311.0,27.5,0.037037037037037035,0.005291005291005289,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-06-08,2206.0,27.5,0.46296296296296297,0.06613756613756612,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-06-15,2099.0,27.5,0.48148148148148145,0.06878306878306877,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-06-22,1806.0,27.5,0.25925925925925924,0.03703703703703703,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-06-29,1746.0,27.5,0.05555555555555555,0.007936507936507934,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-07-06,1817.0,27.5,0.1111111111111111,0.01587301587301587,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-07-13,1915.0,27.5,0.18518518518518517,0.026455026455026447,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-07-20,1850.0,27.5,0.1111111111111111,0.015873015873015865,7.0,Quito,Pichincha,D,8.481481481481481,1.0
PET SUPPLIES,2015-07-27,1906.0,27.5,0.2777777777777778,0.03968253968253967,7.0,Quito,Pichincha,D,8.481481481481481,1.0
